Id,SalePrice
1682,333378.9202991891
1683,183940.88596982774
1684,181956.07567272053
1685,180266.94203389858
1686,169953.9618083661
1687,169591.02220023534
1688,205453.09282707446
1689,207913.7479334301
1690,207427.7718303614
1691,183908.75318058822
1692,261689.907458423
1693,165872.0494852442
1694,193258.29491695573
1695,170109.65489251088
1696,290413.1344794759
1697,182583.17223571122
1698,341751.5906826804
1699,317964.11706728337
1700,272139.1419349554
1701,286410.29848248133
1702,257270.5675957623
1703,261331.37252070155
1704,304485.0067065052
1705,247855.852112678
1706,377813.37953108136
1707,241014.92305520075
1708,222291.02571578944
1709,272108.5954076711
1710,236848.63445699267
1711,264349.8445217186
1712,289125.19223663
1713,286886.0711281728
1714,238199.10075418637
1715,222584.44450330906
1716,197983.5437674256
1717,180812.38677855264
1718,135380.95174373168
1719,221883.48685417266
1720,247024.76365965107
1721,176615.40863291713
1722,129457.00202220464
1723,158467.84513472003
1724,218669.9515018424
1725,259561.44519778967
1726,192668.66316422474
1727,171855.20890831432
1728,190618.92006646667
1729,173630.51922268758
1730,183156.67428104772
1731,135522.32329626754
1732,140422.1347375065
1733,127866.59842886771
1734,132948.0984529218
1735,142931.0118782168
1736,130520.05042065175
1737,334802.50242361205
1738,234558.74387934146
1739,280389.676762282
1740,223893.46610841938
1741,208219.6459623927
1742,171913.4786094465
1743,179841.53079040974
1744,317375.9576653658
1745,239972.75293440526
1746,216726.26852279998
1747,236087.8021164931
1748,232683.40224420204
1749,161896.45721328034
1750,142354.97423324932
1751,258519.039954937
1752,128886.12707935672
1753,143661.8322329084
1754,232310.35906083297
1755,187664.16119984764
1756,147559.84842818524
1757,133548.37626267655
1758,160572.64271429888
1759,181147.08380796658
1760,173611.36466454633
1761,161144.37102310627
1762,195726.44020036547
1763,194598.3340626726
1764,129599.20886107827
1765,184404.22227962015
1766,196584.7982676793
1767,217172.33934049317
1768,155168.55991305754
1769,187442.84192167214
1770,157496.25357254985
1771,135567.46070223034
1772,142697.94225882087
1773,133547.72543924773
1774,146617.50209262347
1775,151137.71711255345
1776,133395.49110257503
1777,124061.85994827404
1778,152246.64626841972
1779,120297.34121884085
1780,192943.6170017903
1781,140265.51634117257
1782,98365.38454409812
1783,140850.20815139124
1784,104285.19673488873
1785,131775.5823380363
1786,166492.5686897038
1787,173636.4358066093
1788,66146.47072065975
1789,115294.56258710317
1790,84399.07393037764
1791,200845.25091016325
1792,161943.00101991455
1793,155201.07447138996
1794,161691.05864111293
1795,145604.00917813607
1796,137492.52411728186
1797,136692.70229864676
1798,139060.61042123457
1799,126994.65065882598
1800,137009.73891464848
1801,132772.45555057228
1802,148851.58440381018
1803,166489.8790272534
1804,152308.18103352125
1805,148027.25507760278
1806,133550.7219747816
1807,162567.65245978849
1808,125890.27324215761
1809,119822.65910302478
1810,166251.66951865127
1811,99400.71663719483
1812,108552.49277841371
1813,130586.88331034606
1814,110166.82827415473
1815,61845.563770584835
1816,109023.24454532974
1817,134327.37364874943
1818,167520.82352251874
1819,136836.00691682682
1820,70417.80375272401
1821,131462.89418682441
1822,162906.06857725268
1823,60566.83126706164
1824,156954.14129264437
1825,146563.76896445605
1826,108218.52274297364
1827,113677.56711750716
1828,152412.6455214649
1829,131652.4964424881
1830,165598.73813920454
1831,173028.81970890853
1832,92775.40679478404
1833,150815.16050670974
1834,134367.18099164628
1835,157669.79128696767
1836,144345.79332086554
1837,101082.90298290167
1838,135623.15107782237
1839,97553.84555773706
1840,163948.83090086936
1841,163338.73928235294
1842,88170.49890763525
1843,139624.59865160202
1844,150210.2870235814
1845,150408.7285998628
1846,174320.47310062827
1847,165451.94113587716
1848,57768.616566054334
1849,122438.25641462841
1850,130692.75047185321
1851,168701.88004743794
1852,135777.6041608395
1853,138101.79678182516
1854,178183.12660377176
1855,160281.4981497639
1856,241775.97793072916
1857,170899.89209163995
1858,148842.24609830315
1859,125666.11262886946
1860,172726.4720883788
1861,126792.00215158852
1862,319915.8674513227
1863,314319.30551825697
1864,314319.30551825697
1865,331606.81301142176
1866,365952.9484638647
1867,246606.98833857887
1868,344477.98000954377
1869,221956.69878399573
1870,255719.43292798736
1871,260704.9051152862
1872,182362.13039326045
1873,266182.46124243055
1874,153546.9635672487
1875,224021.34503834383
1876,206243.83640655028
1877,237141.9112836636
1878,217986.1614938477
1879,141850.0428654382
1880,145178.60022744595
1881,265174.9077578134
1882,255715.96771357307
1883,213262.88299473783
1884,231839.30387163765
1885,258710.84475696879
1886,336973.3550953833
1887,225387.89414553193
1888,298653.749145725
1889,176987.6307624228
1890,133726.22071642542
1891,140360.51530882996
1892,110212.89346847039
1893,138020.57344205823
1894,127098.68979246847
1895,147418.13822049872
1896,131448.0396616185
1897,121560.69858561519
1898,121363.35273698579
1899,171189.77303027877
1900,158963.09360615644
1901,182297.38256213683
1902,157093.26596047333
1903,243591.51230720006
1904,151304.01381881745
1905,197530.05791330172
1906,161572.93831187583
1907,230229.8242451792
1908,116604.13089358984
1909,139123.8797509673
1910,131136.04539281072
1911,215959.5757279789
1912,304614.40091525065
1913,148325.97969486637
1914,81325.15941037613
1915,351085.86278151214
1916,77416.51814358018
1917,252826.91602105898
1918,146231.53860501267
1919,183118.70122532037
1920,146463.57925037612
1921,398423.90515456314
1922,364065.7223108998
1923,229292.85832339613
1924,255960.34407761952
1925,231321.19337253048
1926,361245.16860861296
1927,144540.81695292806
1928,170001.81328761007
1929,130941.90123402858
1930,136706.9428648554
1931,156828.31805684936
1932,145872.9771414424
1933,194300.9319896776
1934,197447.9807073315
1935,185925.90401767375
1936,203254.94328188646
1937,185881.9604320193
1938,172565.07156206656
1939,275729.75590555737
1940,219536.17341035334
1941,185377.40354965435
1942,190078.93998965522
1943,226206.64391035415
1944,330630.4541911598
1945,375474.5364777823
1946,164096.97486559872
1947,339928.5430991972
1948,187023.2154753413
1949,256126.9120324852
1950,195616.9376640028
1951,287338.97640864743
1952,237586.50284425393
1953,186107.8002437148
1954,207717.4695774561
1955,138880.53603873673
1956,337313.5627698734
1957,177861.11187739333
1958,331538.92727463326
1959,144861.174424955
1960,127481.46049023604
1961,127111.9638316248
1962,95220.92782904548
1963,102337.0748600078
1964,113542.0953614485
1965,149596.57027392142
1966,143430.7093268422
1967,316335.163067083
1968,407502.45609083027
1969,365388.6427707029
1970,404350.51586700074
1971,421175.556971007
1972,377202.52934800397
1973,258336.5107261602
1974,315598.4298558633
1975,421762.884103819
1976,272059.7256859339
1977,354690.0303339859
1978,347888.8782666548
1979,346609.28198430623
1980,205701.1890554467
1981,344665.38895016146
1982,235970.16708900497
1983,212715.98118481634
1984,171507.10042170656
1985,230184.45132319067
1986,219778.1390090461
1987,192459.62554228827
1988,180860.50931392357
1989,210460.29888607492
1990,238926.44126781303
1991,229664.46097080468
1992,230525.25879679102
1993,173198.34534798385
1994,257043.73966465765
1995,198194.23922901726
1996,264818.91197197046
1997,339745.09309240436
1998,336550.3849308132
1999,305330.55095155677
2000,317919.5118661267
2001,278920.9113586573
2002,248224.54793183669
2003,271208.972031677
2004,286578.25225994247
2005,238677.64103956384
2006,239919.28941518665
2007,253632.03909000225
2008,218222.1185857683
2009,192471.0787732104
2010,203518.8852335026
2011,146230.24461039752
2012,187196.07706005272
2013,192710.89034179802
2014,203257.3282899028
2015,218829.24105598297
2016,196727.26365699715
2017,217018.73115086666
2018,137795.14134176276
2019,148312.2349506497
2020,119101.4244993847
2021,117602.69131368893
2022,201072.55753318866
2023,158620.5409892112
2024,259354.44663051024
2025,362181.4815296756
2026,184043.28356117185
2027,158192.6624058022
2028,162724.44270385394
2029,163773.7232779513
2030,302103.9437917428
2031,276273.78921754233
2032,288113.6908037459
2033,298807.35434610967
2034,167214.7313281032
2035,240601.1573578064
2036,213444.77519544135
2037,224639.23795860703
2038,332532.40058808564
2039,247961.03224420824
2040,339880.7593144718
2041,309511.4092033186
2042,218242.33683064318
2043,188768.0479582556
2044,198114.99857805605
2045,223753.16460515984
2046,141902.6153613383
2047,157109.4323841563
2048,150064.7465115897
2049,151966.25276688466
2050,203906.06323764022
2051,116546.56082078755
2052,135810.7662602027
2053,151547.84112982912
2054,103989.29403605306
2055,171605.7297006282
2056,143712.8417888595
2057,128397.77637948374
2058,229618.5083734107
2059,141791.36942041398
2060,176136.69011250164
2061,191458.32833036993
2062,140554.9964990741
2063,123226.60254001652
2064,152721.4454764451
2065,128088.3719026987
2066,193702.61357193821
2067,119706.90373271321
2068,146889.83738176568
2069,90034.61968481372
2070,119646.23560211217
2071,104284.92892898843
2072,147277.35672388514
2073,154024.90719242388
2074,198864.7429709925
2075,159627.27169195592
2076,139392.71034780907
2077,157698.78432219246
2078,141296.34751410974
2079,142005.6803665867
2080,131903.70268748765
2081,137255.50067886754
2082,134633.71697464908
2083,152267.8323871933
2084,121876.0863822303
2085,129233.31606180238
2086,122627.48136522311
2087,126947.44819898812
2088,107033.21643186348
2089,92769.27229214823
2090,142214.4036657349
2091,116803.88405168011
2092,129490.32161494945
2093,136053.71963962208
2094,137413.49439302643
2095,169669.4054437056
2096,90151.38949138043
2097,105434.58795290989
2098,166834.42652093025
2099,63884.237971872986
2100,94171.40093723888
2101,118096.10056015584
2102,144456.1268116196
2103,106759.99011012609
2104,144992.31686677088
2105,125629.88946882605
2106,82839.04891596157
2107,261350.00922748825
2108,131061.46768790712
2109,122378.27776252817
2110,148804.22828767184
2111,155295.3677619375
2112,157794.91949996288
2113,132648.93054496875
2114,119765.25513246289
2115,175178.2632161565
2116,141171.19768502223
2117,161422.11545769955
2118,127754.59109309579
2119,125863.01553164591
2120,133869.61130431754
2121,100528.52707819335
2122,119052.1878105292
2123,91333.21273889262
2124,191721.98403745182
2125,140137.98347545386
2126,165677.00913961302
2127,166978.22702609777
2128,143908.01861761694
2129,119746.24124932967
2130,153552.36863919476
2131,176040.3246515879
2132,130224.7726089342
2133,136743.94425743638
2134,131956.30023649058
2135,106481.761886912
2136,71664.87461880069
2137,115546.53794834302
2138,141998.83358621772
2139,169983.28340795086
2140,146075.43816992547
2141,158108.61851765448
2142,137277.35423562763
2143,144939.52169279393
2144,128263.60651458648
2145,141501.17088138408
2146,177697.65519938932
2147,166158.09321674932
2148,135167.23294512866
2149,153917.5557574175
2150,232300.80439993544
2151,133182.63680588125
2152,192906.79652679837
2153,175996.49670566936
2154,114880.36590477263
2155,145309.6098142586
2156,259756.09823738248
2157,255727.82031015478
2158,250831.87341605153
2159,217952.63566091497
2160,175581.84030484266
2161,254727.25849535482
2162,408315.47629079403
2163,343882.02481310815
2164,260779.9634840997
2165,215616.5730486819
2166,154413.66447685554
2167,238516.68278774765
2168,215314.60254345927
2169,211651.66533275557
2170,235967.70254959798
2171,155876.62484481776
2172,145546.96604689944
2173,161094.2785114908
2174,259155.86024216408
2175,325775.80268153397
2176,335681.9648061299
2177,270174.8900997738
2178,215533.8526648456
2179,157359.67630719452
2180,231041.33477867531
2181,203269.35369771405
2182,230356.63692146676
2183,208839.2236765241
2184,131750.75571162638
2185,134037.33261775563
2186,158247.3495682793
2187,171980.72685373513
2188,174829.32268828736
2189,228759.7918230049
2190,83368.94733925759
2191,83119.19342444683
2192,98655.1227744556
2193,110237.99981016919
2194,109886.34639246087
2195,121373.12298821576
2196,111562.26672792321
2197,129608.97068423811
2198,177004.80944541038
2199,201866.10460169273
2200,163445.0564443571
2201,148418.37265381098
2202,210449.54602549179
2203,173530.17592067635
2204,190545.42787057254
2205,131045.70630124837
2206,151339.04564804325
2207,234664.2605494438
2208,253756.37793347644
2209,233377.21609474494
2210,121787.0361632257
2211,129871.78337241407
2212,127251.03789370826
2213,115725.29425808281
2214,138079.29961563705
2215,113647.75724758803
2216,161874.53824754513
2217,96023.80926025064
2218,95937.50377149438
2219,87405.25431012845
2220,91759.92792883016
2221,351998.40436257835
2222,271462.76705066924
2223,286706.56845744845
2224,226295.41780032366
2225,136987.54332081912
2226,202469.40222361631
2227,209505.25938349514
2228,298776.80002465926
2229,282342.2358057399
2230,150245.28479989799
2231,218544.71723593393
2232,183078.75783575844
2233,192205.61157745338
2234,276200.9998331447
2235,235333.98818809126
2236,307277.7763724669
2237,354677.46559882147
2238,234783.3941399939
2239,118077.99861856994
2240,166354.49736176277
2241,171642.24315674332
2242,137283.39516118815
2243,135253.9293468495
2244,101914.70144880074
2245,98281.3675710707
2246,150122.41538273936
2247,105241.41318117564
2248,131238.2862909027
2249,132747.0432232184
2250,145164.59078099733
2251,119348.41770130716
2252,189416.3372739133
2253,165181.17398415078
2254,179765.49516513402
2255,211728.220722651
2256,195517.76778701885
2257,222025.89395482015
2258,176635.52197104486
2259,185709.41253889925
2260,182651.0003853748
2261,207106.87568425166
2262,246923.18608306386
2263,351634.03239827935
2264,413354.40162070596
2265,183287.35746613113
2266,336564.1003279165
2267,384685.8177721036
2268,389035.14091517724
2269,157917.41317151717
2270,203211.29817324234
2271,238261.88324726318
2272,226430.20557150876
2273,165388.49830445822
2274,188466.38144034098
2275,174089.48195820715
2276,201471.7900997872
2277,214674.8817693003
2278,152231.5588177574
2279,135885.1365654798
2280,129713.49036816062
2281,179655.1930086711
2282,201527.09726551175
2283,108475.83159212417
2284,108136.97494207285
2285,140734.5150561658
2286,140540.37798869624
2287,350714.608667507
2288,265984.2241557946
2289,364843.0313037971
2290,416431.69736178167
2291,320788.6872680603
2292,370091.5662182605
2293,434304.327971968
2294,373982.1348733842
2295,429535.7045407154
2296,301599.8131216092
2297,321216.7456280084
2298,331490.5307802562
2299,374041.71179430076
2300,344258.3003154183
2301,304095.3805043843
2302,259836.14999407242
2303,251655.24957935567
2304,254879.94371667423
2305,198286.09097570585
2306,196821.92784681497
2307,200378.70490364617
2308,234068.06515716529
2309,306492.37520743563
2310,217576.73169401602
2311,209950.68673280277
2312,179002.11659045963
2313,174402.86601830652
2314,182476.14926163224
2315,182197.4786664318
2316,199326.5722372552
2317,184945.9322919714
2318,187505.33215032215
2319,186272.66090075235
2320,201171.59354903604
2321,263211.82251328696
2322,178528.82585006533
2323,194043.0021581262
2324,173446.62335788514
2325,211951.77465906466
2326,170978.22274091165
2327,231881.66132116396
2328,252895.85725898744
2329,202141.57888066658
2330,190473.66406293586
2331,365298.05363553093
2332,403254.30603738024
2333,339310.58791034174
2334,270160.0370330566
2335,290760.827671836
2336,346090.60456188134
2337,219878.80102718237
2338,293910.06455628376
2339,224096.48901598447
2340,373372.57485272986
2341,218008.33156986898
2342,248905.3919364733
2343,234389.21857693495
2344,245517.2069559322
2345,256174.00686083056
2346,233795.74155608562
2347,212202.35003229755
2348,246329.58957821902
2349,174570.41057052775
2350,314180.81826476543
2351,261678.21582771375
2352,243854.22751117003
2353,247623.59649570048
2354,134563.93404528778
2355,162530.32697850978
2356,163222.72271855414
2357,205245.4639156709
2358,204083.6694959463
2359,138788.64396978577
2360,122876.31778969501
2361,150190.41674704067
2362,280553.16003411694
2363,150614.78824652112
2364,170558.0768150306
2365,245131.0729069022
2366,208214.41120697005
2367,230216.51763216098
2368,222518.1523806111
2369,226576.5474718997
2370,166801.93848903393
2371,171904.9280805285
2372,194001.30911104794
2373,290109.62029846443
2374,343640.8110455626
2375,253233.9858208022
2376,319966.69247490814
2377,372034.5534182285
2378,156360.94149946858
2379,233903.30670443183
2380,156838.6313169458
2381,179962.78917041165
2382,220956.55431112947
2383,211646.0799906465
2384,271211.38357231463
2385,177260.57885637466
2386,144928.85877808373
2387,142337.9908092791
2388,101879.77888433171
2389,139373.80470572258
2390,165799.3971593769
2391,162066.41844080132
2392,129574.97641275042
2393,183478.98005046643
2394,162063.9391780577
2395,223839.6675631403
2396,161092.81527931883
2397,216352.72148580643
2398,139303.27515544818
2399,62235.563402248474
2400,71390.00075559823
2401,123807.98546186787
2402,142718.8893330273
2403,138346.95676436444
2404,160639.22939769068
2405,180371.35338025755
2406,148076.69532171835
2407,143065.45599518475
2408,151032.7964097821
2409,139291.14236360637
2410,195791.45635254434
2411,131034.60313438946
2412,168439.25406631423
2413,143156.28963761675
2414,141609.11406090463
2415,137879.89505415113
2416,148196.28870419553
2417,145982.79432708665
2418,137820.62940402818
2419,133365.731458079
2420,139483.84610279094
2421,151851.4869017355
2422,129123.5806878668
2423,122391.48995095928
2424,170989.21964477812
2425,197741.2441319483
2426,136994.96356748854
2427,138369.70479631837
2428,180448.32872361268
2429,128819.1317301739
2430,145411.0726463213
2431,111501.8942720701
2432,152888.54043680537
2433,155101.65075211335
2434,149165.6830460886
2435,167227.4105150851
2436,122033.27211610056
2437,117983.29079390112
2438,137595.41757306838
2439,129549.99641210254
2440,138240.82948962922
2441,109022.3103836357
2442,114178.07968202338
2443,140098.8670119278
2444,144995.23295303877
2445,97029.73159490724
2446,144179.3049710562
2447,194392.3697539116
2448,151954.94492758473
2449,120576.6777411362
2450,165531.29859009068
2451,138316.74459248266
2452,218355.2916579085
2453,102748.28122055138
2454,129537.94165381294
2455,120980.9828999755
2456,152204.59880736936
2457,132570.07026967898
2458,138276.58416999705
2459,129263.16735136365
2460,154079.97374189665
2461,130895.90027447944
2462,150866.1872472766
2463,136506.69476358715
2464,187603.40725805427
2465,160070.75785467832
2466,128075.89883662174
2467,154284.54910157208
2468,89689.85575706212
2469,88838.83913451576
2470,202453.48265498673
2471,232927.0219250508
2472,198344.53042495696
2473,127427.09853184198
2474,101198.65557923642
2475,246961.03148206777
2476,127332.33665905274
2477,140129.53879842398
2478,169511.89233609338
2479,120566.37609956687
2480,173074.06780619107
2481,135009.8816167024
2482,134400.79621764983
2483,126423.95896957495
2484,136701.50460910442
2485,135715.13518686895
2486,158899.1167520626
2487,193599.0620774425
2488,160379.71776211596
2489,169002.13041271226
2490,148754.43898202106
2491,102829.0799574022
2492,192600.11906749522
2493,149099.58861021575
2494,166835.72669220282
2495,87563.86078366282
2496,257386.4375503233
2497,168693.79407547374
2498,124019.43228484743
2499,90236.51663793866
2500,137906.16348865684
2501,147671.2849739737
2502,161241.33616393656
2503,106149.01514496197
2504,189830.1238554653
2505,241021.70282386115
2506,257398.34045835809
2507,314810.9184571832
2508,260006.157727299
2509,229404.44238490885
2510,232343.60485681304
2511,188060.05928958068
2512,236460.58411148627
2513,241398.95301908307
2514,266912.45665592246
2515,158310.77420705315
2516,173715.2899237615
2517,144336.8802667742
2518,152157.20944379605
2519,244104.3927032632
2520,236977.2334059176
2521,201727.09328883234
2522,245034.73227620163
2523,137513.6629163803
2524,152012.88090255464
2525,165120.2635209316
2526,143390.77657643016
2527,123411.65630364159
2528,136848.12170021597
2529,143540.37719555333
2530,123622.61389132611
2531,266137.8990297283
2532,252758.70408345253
2533,220051.877593936
2534,246520.5713478664
2535,330233.02499509713
2536,245289.40689938157
2537,255040.59783918672
2538,197729.56993694784
2539,203269.0247651638
2540,188681.22343726436
2541,194758.21283714657
2542,163837.82896538058
2543,143537.79705767898
2544,132297.5307109741
2545,156871.44255089384
2546,142179.55640761065
2547,159549.84856060578
2548,169745.33703302647
2549,167317.0890338698
2550,244113.99014327396
2551,145593.58968886666
2552,137744.7087572974
2553,77490.76309847414
2554,107234.93928574155
2555,124884.80753994545
2556,109267.34875320109
2557,121523.78640405463
2558,169893.83747420285
2559,144737.18330114576
2560,158694.21149860855
2561,154235.59632173972
2562,164582.00284481258
2563,177748.51161852482
2564,212572.98487793189
2565,155954.16078034855
2566,179445.86608672966
2567,133521.87441491973
2568,208385.35676132698
2569,215089.18910684448
2570,120770.45777887547
2571,169297.58097352117
2572,182604.2578318939
2573,215813.1053975243
2574,268047.71448651864
2575,149483.1798386718
2576,125114.239282779
2577,154906.6722334659
2578,100010.1506657886
2579,73162.83799346312
2580,135664.12064539053
2581,135594.08669973272
2582,130954.03304016907
2583,299682.0747061759
2584,178033.91386721758
2585,193430.16290206122
2586,244609.1296866256
2587,223814.1547143235
2588,162918.3283647251
2589,168176.73744836423
2590,209321.9672487497
2591,223138.45737075058
2592,217692.51395390948
2593,270663.4769672308
2594,179575.03851820104
2595,211576.8754448176
2596,326609.60785499244
2597,197370.0942487521
2598,298195.0020570188
2599,338060.3438217572
2600,154407.13784385857
2601,158674.02713753527
2602,91181.9666163753
2603,96345.9878965716
2604,92161.39889179604
2605,85484.26035207396
2606,163907.00827473527
2607,218385.85316323495
2608,208710.17689728807
2609,184072.44430873395
2610,122938.45161973879
2611,147957.70021655515
2612,160984.85302983475
2613,138745.71493698264
2614,139386.70607062653
2615,163876.37478277594
2616,154893.0679434251
2617,206424.10442594872
2618,205303.64047004597
2619,217140.14115092708
2620,198817.761290599
2621,185963.02708005425
2622,199028.11993997637
2623,248312.18721215456
2624,297825.22429934965
2625,302267.0763193042
2626,174024.1821916492
2627,186831.72244213545
2628,407406.741067271
2629,463478.52710801386
2630,352022.71843495354
2631,408682.9113820261
2632,365770.52050374285
2633,337520.10998341505
2634,357594.9138537671
2635,175663.8481171176
2636,211820.166752839
2637,204011.17007460017
2638,278639.55099487875
2639,203679.68015908296
2640,157060.43604964012
2641,114964.21411766701
2642,201378.00743328137
2643,114844.30721807879
2644,134746.83969807296
2645,105955.15988757841
2646,96595.50428132959
2647,103232.10675356431
2648,149907.6584384889
2649,159077.40848732364
2650,140898.94557822793
2651,148944.52722549412
2652,413293.0429259037
2653,256587.68137997028
2654,274137.01640528557
2655,355029.03073744226
2656,310922.21069278294
2657,364200.54480277764
2658,309932.8695706415
2659,301718.0460384887
2660,341624.834672327
2661,342198.0945945715
2662,344066.17718790384
2663,307339.0540636203
2664,297051.2749222214
2665,339529.02920379397
2666,303687.6997448449
2667,170734.7208361657
2668,188765.075043615
2669,190729.687474315
2670,281618.1331081678
2671,192825.1964771304
2672,187699.59290996473
2673,203663.3722411271
2674,202411.9542824105
2675,176074.50622352556
2676,205923.95237356008
2677,215064.5760771757
2678,280059.9109667276
2679,272955.0056310066
2680,290775.5186874208
2681,413866.1971938209
2682,307527.9575407286
2683,526279.2055945799
2684,318092.55701159994
2685,311414.2908679693
2686,257314.9205688514
2687,321686.7460992616
2688,215608.17006584545
2689,219632.8697153971
2690,383772.1517961929
2691,200229.75388006048
2692,141240.15891438804
2693,212847.8911840687
2694,138067.6055419741
2695,204349.3690284905
2696,192384.93205146585
2697,195598.37015466497
2698,204904.14332364718
2699,196365.4016338638
2700,171991.16894573314
2701,161426.57598620368
2702,128604.05596728921
2703,147446.75791447147
2704,154835.570360003
2705,136420.51728491412
2706,131285.6943924127
2707,135166.35624783605
2708,141628.94103265033
2709,120803.55773003145
2710,141050.3101700278
2711,322425.19267600693
2712,376184.08750600624
2713,183894.18921170535
2714,149822.5869010387
2715,170352.30030683166
2716,157302.70296908304
2717,209393.57781365508
2718,233965.2093374884
2719,160641.17859973412
2720,181760.335039388
2721,148010.3712927535
2722,167269.28162800914
2723,165403.5861801662
2724,136126.30847428183
2725,142529.18760708874
2726,153800.00396706685
2727,174692.1463981326
2728,189977.04930942523
2729,173740.75097506502
2730,151361.7642440061
2731,135977.4368588901
2732,147636.6351200008
2733,178179.81455908966
2734,143515.0967435909
